,Unnamed: 0,track_id,genre_name,sample_start,acousticness,danceability,energy,valence,liveness
267,267,1sy38MXIDZOE0VS7qR076p,jazz,11,0.832,0.581,0.362,0.912,0.0608
268,268,78zbl6czFpXIEH5fQ3G4Do,orchestra,11,0.869,0.448,0.12,0.363,0.512
269,269,2W7CvGjipq3EmHqNGN7lN9,metal,0,0.00914,0.526,0.9,0.458,0.277
270,270,141P7NlXMEOGbaJIrvGqvi,hip hop,10,0.0224,0.787,0.485,0.537,0.246
271,271,2KZXnN63ae6G6Cai2NhPkG,country,6,0.0755,0.677,0.892,0.898,0.202
272,272,57fqmDaokbxZ3TaB0jp39q,rock,11,0.0642,0.476,0.901,0.109,0.0557
273,273,5XQMr19TL7Mfksq9zihbOu,r&b,7,0.00543,0.614,0.598,0.565,0.1
274,274,6xiyLxwNw6xdExsnoo0Hub,electronica,22,0.0217,0.789,0.757,0.968,0.0527
275,275,2aAyDqzwEeVIigSMFM1tNS,pop,4,0.0119,0.578,0.862,0.547,0.0744
276,276,2CU9pGd7lq4fSHiFwjs842,funk,3,0.353,0.311,0.67,0.289,0.14
277,277,71CXzHYYOyNqgtVFpNdeCS,folk,13,0.122,0.431,0.543,0.44,0.0598
278,278,7qJvLMwVbKPPuMSSeQITbK,electronica,8,0.145,0.528,0.95,0.395,0.286
279,279,0jG92AlXau21qgCQRxGLic,pop,11,0.0266,0.622,0.669,0.57,0.152
280,280,71EHOyEOhNx1SzTebRRyng,r&b,11,0.107,0.693,0.533,0.568,0.0695
281,281,6FQHyV1Ur08vKZOzvRkeaS,jazz,17,0.853,0.624,0.733,0.861,0.186
282,282,2ixmMs7ozgTGOlIgJfyibD,soul,7,0.919,0.436,0.0561,0.189,0.181
283,283,5CjOsESIfgyByBGKL7MCWU,pop,12,0.706,0.443,0.349,0.423,0.12
284,284,38RyiLYtGnYQ9z48aeiiAG,reggae,10,0.0263,0.795,0.77,0.764,0.0999
285,285,5FqeMKQuw0UrhGuokBvL7w,hip hop,23,0.0422,0.816,0.772,0.335,0.116
286,286,2HJB0UGH3wzPivgZjnohQG,hip hop,3,0.0312,0.503,0.638,0.196,0.122
287,287,3wGV5S5a2jkZw3KeH8BtB9,r&b,17,0.181,0.742,0.7,0.472,0.21
288,288,77pK6Nvl2QmLCTqrOXXrSd,classical,9,0.94,0.308,0.124,0.111,0.663
289,289,3G7spgNysEke1Fr8ZYYbwg,soul,15,0.861,0.352,0.317,0.506,0.136
290,290,0wffD2reqbj6qytNw1oUqd,funk,11,0.00762,0.799,0.438,0.867,0.286
291,291,5ZZtNu0ZMABs6Jwomk8isG,folk,17,0.824,0.519,0.354,0.37,0.147
292,292,1OacCHsUQIAuUtlqv4I0c2,classical,16,0.94,0.372,0.112,0.117,0.0437
293,293,0NnigMS2Kr2eHTVI7QeMlS,pop,25,0.247,0.621,0.664,0.525,0.452
294,294,6QgkOxBXqVRjZ1JcIDbDYY,hip hop,14,0.00931,0.786,0.689,0.874,0.214
295,295,5Sx26i9lDxDHTOM5YvxVOt,soul,14,0.0395,0.75,0.384,0.894,0.121
296,296,62VK5vCa1tQFZqZyjcRpe1,classical,23,0.913,0.282,0.262,0.169,0.634
297,297,2y2jjey8QYUQOIsXMqUqHM,hip hop,5,0.15,0.853,0.583,0.365,0.0864
298,298,167USRtGXTBWIUX48Bho1p,electronica,5,0.877,0.249,0.431,0.426,0.567
299,299,3e41nkMyqcAwaQCXJVj87G,country,23,0.067,0.512,0.886,0.693,0.865
300,300,2vN0yJIIsjfUE5EgcBT6hf,jazz,19,0.373,0.667,0.307,0.402,0.352
301,301,2PpNgmrS9mAyrkRAwn6YPq,metal,8,0.000692,0.512,0.947,0.612,0.0283
302,302,0oUTiPt9J4v3cfMgCSk230,orchestra,25,0.97,0.304,0.36,0.236,0.177
303,303,7iCeaYJSEdGWeFNTAEqUzJ,r&b,4,0.395,0.614,0.475,0.422,0.265
304,304,5B8NzZPIvsodYU0qsZzIJK,rock,16,0.779,0.679,0.238,0.129,0.118
305,305,0pjxyrTe8u67ZHKuMIrdz0,hip hop,4,0.0786,0.533,0.757,0.563,0.33
306,306,2a6y9SlDtCuonwvcJiuh0Y,soul,18,0.406,0.636,0.555,0.688,0.0883
307,307,6YTOLMRTnLAdPOo1kxjNoZ,metal,16,4.51e-05,0.483,0.936,0.475,0.148
308,308,1ug98rdnkOyTbkpP6gr29W,rock,16,0.0294,0.606,0.873,0.634,0.892
309,309,0HWP0zWAUviRgsXdqCCOSc,folk,25,0.763,0.606,0.353,0.179,0.0778
310,310,28MXz5RstGpOYyup7teXyd,folk,2,0.752,0.415,0.478,0.304,0.186
311,311,7mCrhvQjyXlAcYUvLZNNnb,funk,10,0.573,0.417,0.457,0.29,0.0915
312,312,7wLzlhL0tb3GhPhnIz7IpQ,folk,16,0.0699,0.546,0.624,0.266,0.169
313,313,0W5qBuHbbBfCzszFxrQWMc,soul,23,0.0625,0.573,0.786,0.61,0.117
314,314,3pb35jSVs2dWAXd6Tfx8o6,metal,13,0.0664,0.172,0.724,0.392,0.339
315,315,1rLWsLY98u9hcWePdfN2y5,rap,10,0.457,0.597,0.645,0.55,0.11
316,316,4ux0tc6rNCJEE6CZu7JzlK,funk,12,0.875,0.559,0.444,0.799,0.106
317,317,3vZO25GdYuqFrR1kzZADnp,hip hop,19,0.21,0.601,0.422,0.563,0.0839
318,318,7yrP8RFrF6T6YimtwovEYG,hip hop,10,0.0894,0.703,0.656,0.214,0.371
319,319,1i8zwOUdURQlH4Xx0kG2MP,orchestra,6,0.99,0.331,0.193,0.234,0.645
320,320,5O7hQYSOWha9LnJzDQwf5M,soul,8,0.109,0.574,0.895,0.815,0.443
321,321,5uSHCmZBRnSUcWcZ8kxWRk,reggae,22,0.122,0.62,0.7,0.73,0.0978
322,322,6kx16R0LMAyoXDvGqddZFy,rap,9,0.0771,0.736,0.691,0.18,0.0422
323,323,7o9PkTfxL0Mm7gk3Bp98hv,electronica,21,0.073,0.572,0.992,0.472,0.18
324,324,4cJhBmeJ7KiBeuy7oxRnZ3,metal,23,4.66e-06,0.148,0.908,0.0707,0.0723
325,325,44ptYc6gasMlCEF6sitE3O,orchestra,15,0.958,0.369,0.309,0.403,0.253
326,326,59PL9AwYjIrIpP04n9gmMR,pop,11,0.0469,0.696,0.801,0.536,0.502
327,327,3PlBiT2cdiPqjx05DZS6g8,r&b,14,0.0125,0.507,0.889,0.0827,0.0826
328,328,5fv5De8vEFF3AinE33ryCb,classical,17,0.985,0.165,0.113,0.0374,0.397
329,329,77K5TB5KZmDZCoJCdd1NvE,folk,17,0.948,0.474,0.0404,0.18,0.111
330,330,3bwhl6x6S42hMFrwigJaFw,hip hop,9,0.00484,0.722,0.779,0.32,0.0458
331,331,34xTFwjPQ1dC6uJmleno7x,pop,19,0.931,0.421,0.0952,0.0773,0.126
332,332,7lDoRYfIsQddpKmNj0Duk8,electronica,23,0.00229,0.495,0.813,0.212,0.0795
333,333,2Yl4OmDby9iitgNWZPwxkd,rap,8,0.0256,0.82,0.568,0.535,0.0952
334,334,07Vk1JPd5MgBJxdrMpnLNh,metal,6,6.79e-05,0.386,0.944,0.374,0.338
335,335,1T3q2fOu4xhy4VwadR88mJ,hip hop,19,0.00842,0.708,0.973,0.622,0.0873
336,336,04b6KWcHt54lzqbPWkch0G,metal,0,0.00366,0.429,0.954,0.762,0.0613
337,337,6Qpke1nLtW5lciSvWy87KS,jazz,22,0.715,0.546,0.33,0.563,0.869
338,338,1VfTUhW1GF2aFczfkSH5iN,classical,16,0.956,0.526,0.0999,0.432,0.0921
339,339,4vpeKl0vMGdAXpZiQB2Dtd,rock,15,0.486,0.551,0.293,0.322,0.0864
340,340,5YMGVQiU5Sx0zeyywwf1Jn,reggae,24,0.871,0.709,0.377,0.646,0.106
341,341,17HlhTU351nr8MncIGppDk,pop,16,0.234,0.844,0.486,0.493,0.0976
342,342,3laCo1tj2egTZLFDEZjbMy,jazz,16,0.981,0.561,0.113,0.089,0.137
343,343,61duk78NU13GtX2ACpeF8L,rock,12,0.000985,0.639,0.816,0.802,0.141
344,344,5RWzKLxXVzkJQ702yWfp1w,jazz,5,0.457,0.518,0.159,0.351,0.175
345,345,6BfWkdWPvzXVztW46Z3WMT,r&b,11,0.278,0.434,0.586,0.294,0.11
346,346,50KjvVYMfD3dik1Rkegkjz,rock,10,0.299,0.397,0.597,0.296,0.143
347,347,0B7Hp8MXbiK8HoXqqYqTkW,r&b,1,0.012,0.707,0.979,0.702,0.735
348,348,3q0JiAKmlKyRQvdf3hKT3o,electronica,6,0.0229,0.529,0.643,0.552,0.0868
349,349,1fJTWLZHIAwPdGoBzEYnhp,metal,15,0.000272,0.381,0.817,0.645,0.0522
350,350,1VsGYaCBFjCVudtX9IGqDg,folk,17,0.278,0.344,0.477,0.182,0.136
351,351,5Lu9OYEHAFP6KRls828iNn,jazz,3,0.988,0.479,0.146,0.07,0.103
352,352,6dBEReq8CMDInEf3MJBLl5,classical,23,0.932,0.215,0.151,0.0374,0.313
353,353,0WQL28IHDujXqzL4PHBEYW,classical,24,0.959,0.314,0.0689,0.226,0.221
354,354,11Mkoen07pKwyDqHiFnVU9,folk,16,0.399,0.521,0.583,0.353,0.347
355,355,0prF3F4FoKvxBObaeXLVHv,rap,4,0.496,0.701,0.76,0.301,0.0867
356,356,1oc5QQ1UpBqw4oqB5zAGRT,pop,5,0.711,0.712,0.453,0.24,0.0728
357,357,7s25THrKz86DM225dOYwnr,soul,25,0.164,0.805,0.558,0.965,0.0546
358,358,4UijJWXNl0hjhOxNmqARiG,electronica,12,0.214,0.261,0.455,0.0499,0.104
359,359,3yO1OjqT59JyjHaQZcCYDX,rock,18,0.00294,0.776,0.871,0.57,0.0598
360,360,16kgdmPNxzDr4LsnitiHh4,classical,4,0.993,0.29,0.00509,0.108,0.0796
361,361,5ovaAL9Xo7FRPRU3QZv8eS,soul,8,0.306,0.571,0.537,0.401,0.0923
362,362,2PtwvKN5m8B0HVel2kOdoX,r&b,13,0.72,0.527,0.389,0.458,0.0997
363,363,2l6HrprjoJwGkzebFCTCkK,metal,12,0.0385,0.494,0.939,0.552,0.708
364,364,4bBIADw4urJPkcx0YOfEIo,jazz,19,0.918,0.331,0.0861,0.152,0.106
365,365,02tBnBDpkWwfJOrunEiPV8,orchestra,7,0.93,0.284,0.127,0.0966,0.347
366,366,6JbnqGLPU6kKD3gMame9NJ,orchestra,19,0.989,0.308,0.0158,0.156,0.109
367,367,5ytXSrCiSO8UWL4f6rAOJy,jazz,11,0.466,0.475,0.541,0.596,0.319
368,368,5Y2n3nsmawlo3kv19gBu0l,orchestra,21,0.878,0.327,0.198,0.293,0.0605
369,369,1TSqX33n0SFrgsjEbn0rg7,electronica,9,0.503,0.608,0.441,0.276,0.0838
370,370,6G6tIDO3rB8FktjkM70GGd,classical,12,0.995,0.407,0.00453,0.0342,0.0798
371,371,2hjAc6x8EoSLhGxRNg8KEw,folk,10,0.841,0.575,0.188,0.334,0.228
372,372,3T2UYrkq8BwAvzogAnsVGR,hip hop,0,0.459,0.703,0.66,0.404,0.158
373,373,31KZaTCgqVdyQp0F9rfJul,classical,14,0.957,0.29,0.0866,0.231,0.522
374,374,6cjwec9ii5uLK7CDfPBYt1,country,7,0.577,0.563,0.544,0.602,0.128
375,375,5Stg8Q3w9EYN3TjvDvevbL,folk,4,0.67,0.409,0.335,0.439,0.267
376,376,1Q1M0wRQVTd6uuknojZBbQ,classical,15,0.992,0.493,0.0113,0.0915,0.151
377,377,324nlsgGVfMlZ6yKTy1Vlf,orchestra,6,0.982,0.188,0.0161,0.084,0.273
378,378,1W6txMoK3kxBkc5IttrwiA,electronica,23,0.154,0.836,0.709,0.969,0.0894
379,379,5OYEmQkuCLcZ7KY1jjEzTL,country,16,0.187,0.444,0.673,0.276,0.0836
380,380,0XP3CgIBKpxssajNePtT5f,orchestra,2,0.98,0.583,0.00484,0.375,0.0738
381,381,6AA45DtUK15mpbwlELasA5,orchestra,7,0.986,0.255,0.216,0.0894,0.735
382,382,6iaAVChcyYqmKYkW5A6dVJ,classical,0,0.949,0.329,0.133,0.299,0.0784
383,383,0Dn8G1WBbt2SXlwzU5NbmN,rock,2,0.00127,0.587,0.958,0.292,0.142
384,384,4fFx9gzhfhSNu71e4tveEN,metal,17,0.00235,0.583,0.889,0.301,0.642
385,385,4EyYN1AUVmYz2bFHnNO2Zv,classical,12,0.89,0.0615,0.109,0.0352,0.0953
386,386,6u9q7kZAtPyTu2tO3mHXci,reggae,19,0.148,0.759,0.542,0.895,0.11
387,387,2AyyImkxFBEhfPmIe46Ppl,hip hop,21,0.0678,0.695,0.502,0.447,0.11
388,388,36lD5UxIwvt7SolgyZRV4V,orchestra,18,0.911,0.402,0.232,0.776,0.306
389,389,6e2cZadrpYLe635arJ4ywB,rap,20,0.123,0.699,0.442,0.474,0.0906
390,390,6tPGU3I2c3TyRl2FplcHTK,reggae,0,0.521,0.747,0.494,0.785,0.167
391,391,22QDTO46bo3W6pJ7AZhHmS,orchestra,10,0.957,0.121,0.0109,0.0373,0.11
392,392,5POfKAQ3BLtvfzqpf5zlTi,hip hop,8,0.00316,0.887,0.558,0.157,0.135
393,393,7wcyO1rrH3Ru4t659IjG41,rap,9,0.0415,0.781,0.597,0.544,0.152
394,394,5vb7At47uO0yPGfmYnAHuw,jazz,3,0.79,0.495,0.182,0.203,0.129
395,395,0fLO6A9xUUykWWevnwxPEn,funk,22,0.259,0.63,0.576,0.849,0.0801
396,396,7LRq83o9LmJYl7uppJtj7N,reggae,15,0.206,0.777,0.792,0.961,0.136
397,397,6lWwV7yfTJH0sPMqd1lpfq,reggae,0,0.323,0.682,0.872,0.849,0.286
398,398,67Aggsxc1GqwEcApSvgutj,soul,14,0.163,0.767,0.834,0.841,0.238
399,399,2fXwCWkh6YG5zU1IyvQrbs,pop,0,0.13,0.684,0.683,0.406,0.156
400,400,2IWxin3vwzLaQDcfpDOYFx,classical,20,0.979,0.161,0.0336,0.0364,0.11
401,401,6xvIUsJtqT4LDSA4TImwXh,orchestra,12,0.966,0.506,0.118,0.266,0.0624
402,402,2VtTBSBSD1Kpj6x5EHRgIy,classical,16,0.932,0.28,0.093,0.109,0.688
403,403,6NeCoPvzhTHcBu3RFzbY3X,jazz,21,0.753,0.61,0.28,0.339,0.145
404,404,4vJr55lngvhSM8WIh9CjQc,metal,20,0.000212,0.274,0.726,0.426,0.0993
405,405,1ADBrQVLpNDALKtoEFIeSJ,country,24,0.511,0.549,0.469,0.501,0.314
406,406,07G9Dbpg14PlUFstgf32id,electronica,11,0.756,0.405,0.66,0.067,0.403
407,407,7IAFc5iQti2tzob7Uo7N1Y,jazz,10,0.935,0.513,0.292,0.229,0.0669
408,408,4lLl4MNS8l5ACAcAZuUgYP,folk,14,0.394,0.493,0.929,0.91,0.0752
409,409,5OzOQRssjhxaBj0xd78Z2w,hip hop,24,0.311,0.67,0.684,0.473,0.181
410,410,3oDZBWiWZSsqnHbtFu6o24,orchestra,18,0.959,0.433,0.127,0.423,0.0559
411,411,0UXaslpoA81no74N7U56U9,metal,11,1.51e-05,0.229,0.988,0.359,0.0949
412,412,09qzRI951OVkXGCc33gzcT,country,18,0.06,0.673,0.842,0.897,0.184
413,413,59s5vTB8LNV4tyZPp9HM3f,soul,11,0.215,0.732,0.703,0.725,0.202
414,414,1YX1kcNiWLk1GVYEDWsaNg,country,24,0.198,0.629,0.818,0.851,0.267
415,415,2YZmsX1eLeJmbkpyjd30ei,classical,12,0.986,0.337,0.151,0.0407,0.0576
416,416,0XgyAhZ70xUnFpoPVEX9yM,r&b,23,0.0078,0.648,0.687,0.816,0.358
417,417,1Bhr9LYFgWQmXO1EYwndvI,electronica,11,0.000433,0.469,0.968,0.356,0.307
418,418,3949K5LGJb0tlusYYhz8aH,orchestra,20,0.668,0.518,0.344,0.505,0.136
419,419,55LFj58Xs9czqpdrFG5cWc,classical,6,0.853,0.404,0.0473,0.353,0.159
420,420,1GRfBwDA4K6C2uPluTkb6m,hip hop,10,0.0375,0.726,0.6,0.627,0.0818
421,421,5mpB0pijBKXOZchl1aXeWg,rap,11,0.0296,0.508,0.803,0.401,0.362
422,422,6ejG0Ag9ZKzBBtc4Hqy63T,rap,16,0.0275,0.785,0.506,0.133,0.0795
423,423,7gmB6hVMsv0XbjfiTgpATI,soul,18,0.138,0.683,0.526,0.679,0.105
424,424,0SPGL2j5OrG1L7YvP6tT6X,pop,8,0.00768,0.72,0.711,0.596,0.243
425,425,6L52op4ykljA5o3u0FSiB7,country,6,0.25,0.349,0.51,0.203,0.321
426,426,13AOwEySvxyobIaBnxmZqU,country,5,0.0433,0.566,0.851,0.553,0.161
427,427,5tRmoZRoupvMYPV1oezFrH,rap,2,0.0043,0.623,0.58,0.301,0.394
428,428,3ukhsH1YyEdhYIL83KMK71,classical,15,0.99,0.285,0.331,0.112,0.351
429,429,1txpxcVx8NXI5qRtSJLIh1,reggae,3,0.84,0.745,0.296,0.961,0.171
430,430,193a05k1nFx9JOumDLUUJR,country,18,0.0721,0.683,0.584,0.238,0.137
431,431,6cyY0oyuKOD9Y5CDbyYMIm,hip hop,22,0.000234,0.71,0.799,0.423,0.527
432,432,2TIKWWCf6qAtVP6AGa7e9k,rock,16,0.232,0.626,0.852,0.864,0.501
433,433,0YLZi7Sbk86LgsoIlhH6w4,funk,20,0.3,0.691,0.869,0.75,0.0739
434,434,692sNw4pzbVzTtsvUGbiD1,country,14,0.56,0.536,0.316,0.358,0.0705
435,435,68nJayiMXiO8IBw75aDgDf,electronica,3,0.514,0.769,0.473,0.768,0.0879
436,436,7r5X8KL8y0CpZZErtmOmNo,folk,13,0.0302,0.45,0.802,0.748,0.295
437,437,455FnqcfxVyP7GRsqiK6Vo,funk,15,0.55,0.781,0.444,0.598,0.136
438,438,5s8IEEjgCTrujK3aUalvfF,metal,10,0.0109,0.38,0.938,0.604,0.366
439,439,1QxTt4vwhrZjeyR0ODInim,folk,18,0.037,0.715,0.478,0.857,0.0931
440,440,1mybvMm6SvXcc3fXqUqs9j,classical,2,0.979,0.18,0.0304,0.08,0.166
441,441,1tTPC0hsnXq1IGpvWY54JC,metal,7,2.3e-05,0.491,0.951,0.555,0.0424
442,442,66fnnX8Mvq71C8dYO4aWSt,metal,22,0.000258,0.462,0.976,0.4,0.334
443,443,0fnIK1sJO7YjINV3zFiPVW,orchestra,0,0.946,0.281,0.14,0.0937,0.0669
444,444,7M4VDk55yaOIgGNsIcOnRv,pop,20,0.428,0.764,0.635,0.619,0.323
445,445,5Jl0ln54x6dDlS8KVptqUM,country,9,0.197,0.462,0.439,0.181,0.108
446,446,3KPrKo09bwEfsxoOEBr5LG,funk,8,0.476,0.501,0.444,0.257,0.249
447,447,5D0DW5ulXw8pDjLkus1wvq,classical,8,0.936,0.204,0.13,0.084,0.0787
448,448,6hTcuIQa0sxrrByu9wTD7s,rock,18,0.00501,0.27,0.944,0.606,0.116
449,449,5dBIVp9LgbZU0M0dagFAlc,rap,20,0.0171,0.768,0.688,0.772,0.262
450,450,59ENhfT8TIFjB30TUVG4PA,rock,1,0.0877,0.453,0.757,0.755,0.242
451,451,5qW6ZYct54PhKliCntyxRX,folk,19,0.882,0.429,0.093,0.208,0.111
452,452,5ciOp5Z8FPIY3Khb28VskQ,reggae,6,0.000471,0.911,0.555,0.933,0.0871
453,453,6vtIPS9VtWwQUcpXVUK98w,reggae,7,0.0203,0.724,0.844,0.77,0.778
454,454,0F03VDveab1EdJgsLmOyXX,metal,4,0.00153,0.205,0.956,0.186,0.099
455,455,4EiZBnBOWr1RVsDew9zYOX,folk,7,0.119,0.68,0.723,0.676,0.359
456,456,65WcCntmbgseVc972gd4GT,electronica,21,0.021,0.573,0.969,0.775,0.119
457,457,5ffATJEFdrsKOoYlEwkthA,reggae,0,0.0965,0.699,0.593,0.961,0.181
458,458,5LwuYetop8ym6rbX86DGs3,electronica,4,0.804,0.527,0.633,0.364,0.103
459,459,4qA8M5hJn45rtFyWH5Ixar,folk,5,0.345,0.724,0.369,0.86,0.0592
460,460,26iYJEimPCE0ozDlpj0UFN,country,14,0.163,0.705,0.669,0.673,0.0966
461,461,6cbqh8woSu03Vj8s1PCK9C,reggae,23,0.116,0.895,0.752,0.773,0.14
462,462,6kLp24Op7cOu8iQkU46sBv,jazz,11,0.965,0.624,0.359,0.206,0.101
463,463,6q6PeTloTbL2vb1Gt9sQQc,electronica,7,0.00903,0.764,0.759,0.937,0.0746
464,464,6TD6Ko7sMnYoY57aave28g,r&b,9,0.479,0.708,0.87,0.58,0.111
465,465,598UYsme1D5MkXHDXf4j6h,r&b,21,0.0428,0.691,0.875,0.534,0.144
466,466,1g4eJ28gfl9zEjsDKkkrij,classical,17,0.756,0.312,0.126,0.068,0.095
467,467,4HGnaC75z2Qpo6Fyyg0ltF,classical,3,0.99,0.398,0.0695,0.19,0.0875
468,468,2iGuYdxfCarzWld275wPVV,orchestra,12,0.878,0.339,0.0374,0.251,0.105
469,469,71MgHtkk3bMttlmroPZotq,classical,13,0.984,0.188,0.0376,0.0394,0.0801
470,470,6SI4JD7iyQ0rrudhCNtMv0,rap,4,0.219,0.683,0.902,0.724,0.226
471,471,0sygO45O9Gq8HGJ5ED1UDz,funk,23,0.153,0.428,0.564,0.452,0.0532
472,472,6KXMwEIPhLcoWCrpfQuIVp,funk,22,0.00346,0.569,0.48,0.518,0.998
473,473,1KmYBtkUr7uQXDG6ymdbRj,metal,24,0.000258,0.475,0.863,0.285,0.103
474,474,0QcIphdyZIVgFvW7ijEiPX,metal,0,0.426,0.567,0.707,0.747,0.0547
475,475,4WnnfqHr6h4viZoyvKaIiM,orchestra,8,0.986,0.206,0.0222,0.0383,0.0871
476,476,0RNockNqurXLch6HQpnefG,reggae,2,0.0352,0.446,0.701,0.775,0.29
477,477,1PBk2knn4anq0vaS5KGDG2,pop,23,0.00622,0.548,0.895,0.616,0.108
478,478,6DJoLa3EsX2PWQAIkjw08F,r&b,18,0.133,0.775,0.568,0.769,0.0576
479,479,411qGuPLMhUuiosRsF5H7t,classical,1,0.961,0.291,0.267,0.208,0.356
480,480,7meiCJ2CX9F7QBGcX22dKX,classical,3,0.904,0.214,0.000825,0.0383,0.0784
481,481,4DwIdM47pqj2T1dmL03AtN,orchestra,19,0.969,0.235,0.165,0.157,0.133
482,482,5flqTFPkK7OQQ3pg8PkQI8,classical,2,0.968,0.267,0.0828,0.122,0.388
483,483,6O4BH3bGqslycBcEYlo8w6,funk,4,0.132,0.569,0.733,0.596,0.1
484,484,7acvvbvysxg0towd07JdnB,pop,22,0.309,0.552,0.441,0.275,0.13
485,485,3TSdkwPeUfvgLwNTF8gfC0,jazz,19,0.526,0.601,0.314,0.316,0.0937
486,486,0TQDzRIxkn7Z3FU5Las5QC,pop,8,0.0071,0.545,0.87,0.373,0.219
487,487,4UDVCaxhh4czyYQudPiAce,reggae,0,0.129,0.808,0.434,0.521,0.107
488,488,4rcSvYi807urIIqfeX3tBo,funk,18,0.00893,0.365,0.875,0.655,0.0786
489,489,21WIpZXepY9HA7NDwYiNaM,metal,11,9.11e-05,0.459,0.966,0.376,0.217
490,490,4lj4cW45UP5tQ8AhRxnQi9,jazz,5,0.857,0.364,0.114,0.0575,0.0839
491,491,7JhXK8J5V7vYs6wGZma1qm,rap,16,0.315,0.66,0.714,0.541,0.18
492,492,3oUSdLtRYOSvXcLMrHctv7,pop,10,0.00866,0.666,0.688,0.433,0.0964
493,493,332JQaT9IA2SiJlGox8opM,rap,18,0.143,0.591,0.73,0.362,0.0886
494,494,7h6rWJPResRa8xkvnJpxqY,funk,2,0.925,0.506,0.291,0.29,0.102
495,495,5U2hi2KoW2iknnBXxspglI,rock,16,0.000111,0.225,0.936,0.653,0.122
496,496,6uq7EUya2D6qL2rv7ozdIe,pop,13,0.163,0.491,0.675,0.665,0.132
497,497,4L3BtMlbcNciZ6k2ZTp72d,soul,5,0.281,0.844,0.495,0.91,0.169
498,498,29nlaI47y9QaJ7Hw6MsUpb,country,24,0.616,0.347,0.315,0.102,0.163
499,499,7cm93ymXYQy1XRdYx4i5Jy,jazz,17,0.933,0.449,0.203,0.152,0.114
500,500,0tJujki11m1UNZ16tClZEl,soul,6,0.743,0.643,0.092,0.684,0.0781
501,501,6N2I2nV6hNWtjW9Exqkhb4,jazz,0,0.877,0.607,0.391,0.668,0.204
502,502,1N90cV79gbBgO0bOs74Y0t,pop,2,0.362,0.786,0.735,0.747,0.176
503,503,7Db4ViXHhXYznDDRdfX2VB,pop,7,0.0235,0.567,0.544,0.526,0.0934
504,504,5OaawqXL5VdO3a6r0Lffqt,classical,1,0.927,0.444,0.305,0.305,0.298
505,505,0LCZhAp3a1E9B768SYfYXS,electronica,6,0.0133,0.558,0.693,0.131,0.12
506,506,31BIfWawTAEnp8KsAasy13,metal,18,6.38e-06,0.215,0.946,0.443,0.155
507,507,0kIdLDYoVzLjbmwhNaSgrt,rock,15,0.728,0.509,0.318,0.363,0.235
508,508,0dDdE5qpOjOFoHJy2deil5,electronica,20,0.0603,0.87,0.736,0.847,0.0377
509,509,35U4hu9IbGl2s81v5hv5ir,electronica,22,0.000637,0.729,0.659,0.311,0.118
510,510,4HMptEInOi2qAZHRh8MCMj,country,9,0.663,0.744,0.268,0.7,0.118
511,511,6z3JD6IqVvu6TUBtCfQPbe,rock,6,0.0734,0.609,0.912,0.564,0.159
512,512,6NQRhp9Vv5RRySazV7ttBl,folk,2,0.989,0.524,0.195,0.526,0.139
513,513,2Ep2rtc6JKrSV47Cl4LzWY,reggae,9,0.00469,0.614,0.597,0.549,0.193
514,514,0Xif5XP4V2xrQ5AoNTUJtx,country,4,0.0997,0.563,0.43,0.155,0.0873
515,515,7k66NatQbLlDAvhWQEl4AR,rap,24,0.658,0.864,0.722,0.651,0.135
516,516,5SEJ5QlvdA2B7OByiECF1W,electronica,2,0.0478,0.646,0.649,0.727,0.353
517,517,2sNAjuCXxyj8jHt93t9IJ9,soul,11,0.538,0.801,0.434,0.661,0.0729
518,518,0g5HMIpIO92FFVSxsD8RqB,r&b,11,0.0256,0.611,0.584,0.32,0.112
519,519,3bhIqJjDGe5IPmFMOzU6PN,classical,13,0.972,0.241,0.0282,0.0908,0.33
520,520,6iDaMej2YY21OfOMfUXVe2,funk,24,0.461,0.683,0.409,0.741,0.119
521,521,6OGZsd1lnsUbcCJCSl0SpE,orchestra,21,0.959,0.169,0.213,0.0699,0.0885
522,522,1cojSYj0ugS7tmcwKIxMX4,metal,3,0.000881,0.627,0.752,0.472,0.105
523,523,5EJqQ4qSjthWUc6g7y7NT0,electronica,6,0.0157,0.682,0.587,0.498,0.126
524,524,2KdsPGSUXbSZyq4oiDOqAe,hip hop,10,0.152,0.866,0.605,0.723,0.372
525,525,0HqEoqXs2e6j4jcV0AsQ1H,folk,15,0.225,0.488,0.674,0.724,0.728
526,526,4X3y3QTcFefiXmcxGrJQZr,r&b,3,0.304,0.434,0.36,0.122,0.0967
527,527,50tHiUXqfb8gZvuT7xINS1,reggae,19,0.0556,0.737,0.645,0.862,0.105
528,528,2kwxN1whHc0YR0cBHR5iOi,hip hop,15,0.113,0.752,0.547,0.161,0.107
529,529,3sq4XmEoGf3rDKVOjNDcYo,reggae,0,0.684,0.683,0.876,0.892,0.29
530,530,2s8HMy5pSIMSHw4XBFsBxP,orchestra,18,0.761,0.203,0.0178,0.261,0.14
531,531,0QEh0WCcOeD3gexadUZARF,funk,4,0.0581,0.515,0.737,0.519,0.0847
532,532,78PKCefXwDLbl4FVO1Pjzh,metal,10,0.0629,0.493,0.636,0.279,0.0921
533,533,6Zyz8lsnMFpIrCTuvGurCB,rock,19,0.378,0.649,0.425,0.651,0.108
